MonthYear,Year,Month,DepartmentID,CategoryID,BudgetedAmount
Aug-2023,2023,8,D06,C03,863699.36
Aug-2023,2023,8,D06,C04,455827.49
Aug-2023,2023,8,D06,C05,331117.99
Aug-2023,2023,8,D06,C06,467187.18
Aug-2023,2023,8,D06,C07,353095.5
Aug-2023,2023,8,D06,C08,162312.8
Aug-2023,2023,8,D06,C09,65829.55
Aug-2023,2023,8,D06,C10,216638.74
Aug-2023,2023,8,D07,C01,533206.37
Aug-2023,2023,8,D07,C02,193966.59
Aug-2023,2023,8,D07,C03,797242.51
Aug-2023,2023,8,D07,C04,229836.4
Aug-2023,2023,8,D07,C05,197992.49
Aug-2023,2023,8,D07,C06,307932.35
Aug-2023,2023,8,D07,C07,384554.53
Aug-2023,2023,8,D07,C08,416922.73
Aug-2023,2023,8,D07,C09,76092.73
Aug-2023,2023,8,D07,C10,494492.51
Aug-2023,2023,8,D08,C01,763346.86
Aug-2023,2023,8,D08,C02,163460.59
Aug-2023,2023,8,D08,C03,303313.27
Aug-2023,2023,8,D08,C04,422493.8
Aug-2023,2023,8,D08,C05,376880.08
Aug-2023,2023,8,D08,C06,386183.01
Aug-2023,2023,8,D08,C07,762762.21
Aug-2023,2023,8,D08,C08,111098.75
Aug-2023,2023,8,D08,C09,175463.0
Aug-2023,2023,8,D08,C10,128665.01
Sep-2023,2023,9,D01,C01,524724.07
Sep-2023,2023,9,D01,C02,479300.01
Sep-2023,2023,9,D01,C03,739196.37
Sep-2023,2023,9,D01,C04,331436.56
Sep-2023,2023,9,D01,C05,145527.83
Sep-2023,2023,9,D01,C06,145517.7
Sep-2023,2023,9,D01,C07,334850.17
Sep-2023,2023,9,D01,C08,443793.98
Sep-2023,2023,9,D01,C09,260390.25
Sep-2023,2023,9,D01,C10,377390.48
Sep-2023,2023,9,D02,C01,312350.7
Sep-2023,2023,9,D02,C02,487362.14
Sep-2023,2023,9,D02,C03,799465.58
Sep-2023,2023,9,D02,C04,169182.43
Sep-2023,2023,9,D02,C05,156366.49
Sep-2023,2023,9,D02,C06,157029.89
Sep-2023,2023,9,D02,C07,482545.35
Sep-2023,2023,9,D02,C08,300397.7
Sep-2023,2023,9,D02,C09,201180.76
Sep-2023,2023,9,D02,C10,202316.24
Sep-2023,2023,9,D03,C01,667111.74
Sep-2023,2023,9,D03,C02,138587.42
Sep-2023,2023,9,D03,C03,475286.79
Sep-2023,2023,9,D03,C04,233871.97
Sep-2023,2023,9,D03,C05,271549.39
Sep-2023,2023,9,D03,C06,409773.9
Sep-2023,2023,9,D03,C07,419804.27
Sep-2023,2023,9,D03,C08,295978.46
Sep-2023,2023,9,D03,C09,257345.1
Sep-2023,2023,9,D03,C10,99509.17
Sep-2023,2023,9,D04,C01,664526.91
Sep-2023,2023,9,D04,C02,151620.13
Sep-2023,2023,9,D04,C03,339030.96
Sep-2023,2023,9,D04,C04,478531.93
Sep-2023,2023,9,D04,C05,485565.45
Sep-2023,2023,9,D04,C06,419526.89
Sep-2023,2023,9,D04,C07,482768.26
Sep-2023,2023,9,D04,C08,121022.29
Sep-2023,2023,9,D04,C09,289481.56
Sep-2023,2023,9,D04,C10,264864.05
Sep-2023,2023,9,D05,C01,373222.94
Sep-2023,2023,9,D05,C02,287974.3
Sep-2023,2023,9,D05,C03,320633.11
Sep-2023,2023,9,D05,C04,461914.57
Sep-2023,2023,9,D05,C05,188687.59
Sep-2023,2023,9,D05,C06,358259.36
Sep-2023,2023,9,D05,C07,487026.65
Sep-2023,2023,9,D05,C08,298428.57
Sep-2023,2023,9,D05,C09,241348.6
Sep-2023,2023,9,D05,C10,157638.87
Sep-2023,2023,9,D06,C01,881750.78
Sep-2023,2023,9,D06,C02,405555.79
Sep-2023,2023,9,D06,C03,863699.36
Sep-2023,2023,9,D06,C04,455827.49
Sep-2023,2023,9,D06,C05,331117.99
Sep-2023,2023,9,D06,C06,467187.18
Sep-2023,2023,9,D06,C07,353095.5
Sep-2023,2023,9,D06,C08,162312.8
Sep-2023,2023,9,D06,C09,65829.55
Sep-2023,2023,9,D06,C10,216638.74
Sep-2023,2023,9,D07,C01,533206.37
Sep-2023,2023,9,D07,C02,193966.59
Sep-2023,2023,9,D07,C03,797242.51
Sep-2023,2023,9,D07,C04,229836.4
Sep-2023,2023,9,D07,C05,197992.49
Sep-2023,2023,9,D07,C06,307932.35
Sep-2023,2023,9,D07,C07,384554.53
Sep-2023,2023,9,D07,C08,416922.73
Sep-2023,2023,9,D07,C09,76092.73
Sep-2023,2023,9,D07,C10,494492.51
Sep-2023,2023,9,D08,C01,763346.86
Sep-2023,2023,9,D08,C02,163460.59
Sep-2023,2023,9,D08,C03,303313.27
Sep-2023,2023,9,D08,C04,422493.8
Sep-2023,2023,9,D08,C05,376880.08
Sep-2023,2023,9,D08,C06,386183.01
Sep-2023,2023,9,D08,C07,762762.21
Sep-2023,2023,9,D08,C08,111098.75
Sep-2023,2023,9,D08,C09,175463.0
Sep-2023,2023,9,D08,C10,128665.01
Oct-2023,2023,10,D01,C01,524724.07
Oct-2023,2023,10,D01,C02,479300.01
Oct-2023,2023,10,D01,C03,739196.37
Oct-2023,2023,10,D01,C04,331436.56
Oct-2023,2023,10,D01,C05,145527.83
Oct-2023,2023,10,D01,C06,145517.7
Oct-2023,2023,10,D01,C07,334850.17
Oct-2023,2023,10,D01,C08,443793.98
Oct-2023,2023,10,D01,C09,260390.25
Oct-2023,2023,10,D01,C10,377390.48
Oct-2023,2023,10,D02,C01,312350.7
Oct-2023,2023,10,D02,C02,487362.14
Oct-2023,2023,10,D02,C03,799465.58
Oct-2023,2023,10,D02,C04,169182.43
Oct-2023,2023,10,D02,C05,156366.49
Oct-2023,2023,10,D02,C06,157029.89
Oct-2023,2023,10,D02,C07,482545.35
Oct-2023,2023,10,D02,C08,300397.7
Oct-2023,2023,10,D02,C09,201180.76
Oct-2023,2023,10,D02,C10,202316.24
Oct-2023,2023,10,D03,C01,667111.74
Oct-2023,2023,10,D03,C02,138587.42
Oct-2023,2023,10,D03,C03,475286.79
Oct-2023,2023,10,D03,C04,233871.97
Oct-2023,2023,10,D03,C05,271549.39
Oct-2023,2023,10,D03,C06,409773.9
Oct-2023,2023,10,D03,C07,419804.27
Oct-2023,2023,10,D03,C08,295978.46
Oct-2023,2023,10,D03,C09,257345.1
Oct-2023,2023,10,D03,C10,99509.17
Oct-2023,2023,10,D04,C01,664526.91
Oct-2023,2023,10,D04,C02,151620.13
Oct-2023,2023,10,D04,C03,339030.96
Oct-2023,2023,10,D04,C04,478531.93
Oct-2023,2023,10,D04,C05,485565.45
Oct-2023,2023,10,D04,C06,419526.89
Oct-2023,2023,10,D04,C07,482768.26
Oct-2023,2023,10,D04,C08,121022.29
Oct-2023,2023,10,D04,C09,289481.56
Oct-2023,2023,10,D04,C10,264864.05
Oct-2023,2023,10,D05,C01,373222.94
Oct-2023,2023,10,D05,C02,287974.3
Oct-2023,2023,10,D05,C03,320633.11
Oct-2023,2023,10,D05,C04,461914.57
Oct-2023,2023,10,D05,C05,188687.59
Oct-2023,2023,10,D05,C06,358259.36
Oct-2023,2023,10,D05,C07,487026.65
Oct-2023,2023,10,D05,C08,298428.57
Oct-2023,2023,10,D05,C09,241348.6
Oct-2023,2023,10,D05,C10,157638.87
Oct-2023,2023,10,D06,C01,881750.78
Oct-2023,2023,10,D06,C02,405555.79
Oct-2023,2023,10,D06,C03,863699.36
Oct-2023,2023,10,D06,C04,455827.49
Oct-2023,2023,10,D06,C05,331117.99
Oct-2023,2023,10,D06,C06,467187.18
Oct-2023,2023,10,D06,C07,353095.5
Oct-2023,2023,10,D06,C08,162312.8
Oct-2023,2023,10,D06,C09,65829.55
Oct-2023,2023,10,D06,C10,216638.74
Oct-2023,2023,10,D07,C01,533206.37
Oct-2023,2023,10,D07,C02,193966.59
Oct-2023,2023,10,D07,C03,797242.51
Oct-2023,2023,10,D07,C04,229836.4
Oct-2023,2023,10,D07,C05,197992.49
Oct-2023,2023,10,D07,C06,307932.35
Oct-2023,2023,10,D07,C07,384554.53
Oct-2023,2023,10,D07,C08,416922.73
Oct-2023,2023,10,D07,C09,76092.73
Oct-2023,2023,10,D07,C10,494492.51
Oct-2023,2023,10,D08,C01,763346.86
Oct-2023,2023,10,D08,C02,163460.59
Oct-2023,2023,10,D08,C03,303313.27
Oct-2023,2023,10,D08,C04,422493.8
Oct-2023,2023,10,D08,C05,376880.08
Oct-2023,2023,10,D08,C06,386183.01
Oct-2023,2023,10,D08,C07,762762.21
Oct-2023,2023,10,D08,C08,111098.75
Oct-2023,2023,10,D08,C09,175463.0
Oct-2023,2023,10,D08,C10,128665.01
Nov-2023,2023,11,D01,C01,524724.07
Nov-2023,2023,11,D01,C02,479300.01
Nov-2023,2023,11,D01,C03,739196.37
Nov-2023,2023,11,D01,C04,331436.56
Nov-2023,2023,11,D01,C05,145527.83
Nov-2023,2023,11,D01,C06,145517.7
Nov-2023,2023,11,D01,C07,334850.17
Nov-2023,2023,11,D01,C08,443793.98
Nov-2023,2023,11,D01,C09,260390.25
Nov-2023,2023,11,D01,C10,377390.48
Nov-2023,2023,11,D02,C01,312350.7
Nov-2023,2023,11,D02,C02,487362.14
Nov-2023,2023,11,D02,C03,799465.58
Nov-2023,2023,11,D02,C04,169182.43
Nov-2023,2023,11,D02,C05,156366.49
Nov-2023,2023,11,D02,C06,157029.89
Nov-2023,2023,11,D02,C07,482545.35
Nov-2023,2023,11,D02,C08,300397.7
Nov-2023,2023,11,D02,C09,201180.76
Nov-2023,2023,11,D02,C10,202316.24
Nov-2023,2023,11,D03,C01,667111.74
Nov-2023,2023,11,D03,C02,138587.42
Nov-2023,2023,11,D03,C03,475286.79
Nov-2023,2023,11,D03,C04,233871.97
Nov-2023,2023,11,D03,C05,271549.39
Nov-2023,2023,11,D03,C06,409773.9
Nov-2023,2023,11,D03,C07,419804.27
Nov-2023,2023,11,D03,C08,295978.46
Nov-2023,2023,11,D03,C09,257345.1
Nov-2023,2023,11,D03,C10,99509.17
Nov-2023,2023,11,D04,C01,664526.91
Nov-2023,2023,11,D04,C02,151620.13
Nov-2023,2023,11,D04,C03,339030.96
Nov-2023,2023,11,D04,C04,478531.93
Nov-2023,2023,11,D04,C05,485565.45
Nov-2023,2023,11,D04,C06,419526.89
Nov-2023,2023,11,D04,C07,482768.26
Nov-2023,2023,11,D04,C08,121022.29
Nov-2023,2023,11,D04,C09,289481.56
Nov-2023,2023,11,D04,C10,264864.05
Nov-2023,2023,11,D05,C01,373222.94
Nov-2023,2023,11,D05,C02,287974.3
Nov-2023,2023,11,D05,C03,320633.11
Nov-2023,2023,11,D05,C04,461914.57
Nov-2023,2023,11,D05,C05,188687.59
Nov-2023,2023,11,D05,C06,358259.36
Nov-2023,2023,11,D05,C07,487026.65
Nov-2023,2023,11,D05,C08,298428.57
Nov-2023,2023,11,D05,C09,241348.6
Nov-2023,2023,11,D05,C10,157638.87
Nov-2023,2023,11,D06,C01,881750.78
Nov-2023,2023,11,D06,C02,405555.79
Nov-2023,2023,11,D06,C03,863699.36
Nov-2023,2023,11,D06,C04,455827.49
Nov-2023,2023,11,D06,C05,331117.99
Nov-2023,2023,11,D06,C06,467187.18
Nov-2023,2023,11,D06,C07,353095.5
Nov-2023,2023,11,D06,C08,162312.8
Nov-2023,2023,11,D06,C09,65829.55
Nov-2023,2023,11,D06,C10,216638.74
Nov-2023,2023,11,D07,C01,533206.37
Nov-2023,2023,11,D07,C02,193966.59
Nov-2023,2023,11,D07,C03,797242.51
Nov-2023,2023,11,D07,C04,229836.4
Nov-2023,2023,11,D07,C05,197992.49
Nov-2023,2023,11,D07,C06,307932.35
Nov-2023,2023,11,D07,C07,384554.53
Nov-2023,2023,11,D07,C08,416922.73
Nov-2023,2023,11,D07,C09,76092.73
Nov-2023,2023,11,D07,C10,494492.51
Nov-2023,2023,11,D08,C01,763346.86
Nov-2023,2023,11,D08,C02,163460.59
Nov-2023,2023,11,D08,C03,303313.27
Nov-2023,2023,11,D08,C04,422493.8
Nov-2023,2023,11,D08,C05,376880.08
Nov-2023,2023,11,D08,C06,386183.01
Nov-2023,2023,11,D08,C07,762762.21
Nov-2023,2023,11,D08,C08,111098.75
Nov-2023,2023,11,D08,C09,175463.0
Nov-2023,2023,11,D08,C10,128665.01
Dec-2023,2023,12,D01,C01,603432.68
Dec-2023,2023,12,D01,C02,551195.01
Dec-2023,2023,12,D01,C03,850075.82
Dec-2023,2023,12,D01,C04,381152.05
Dec-2023,2023,12,D01,C05,167357.0
Dec-2023,2023,12,D01,C06,167345.35
Dec-2023,2023,12,D01,C07,385077.69
Dec-2023,2023,12,D01,C08,510363.08
Dec-2023,2023,12,D01,C09,299448.79
Dec-2023,2023,12,D01,C10,433999.06
Dec-2023,2023,12,D02,C01,359203.3
Dec-2023,2023,12,D02,C02,560466.46
Dec-2023,2023,12,D02,C03,919385.42
Dec-2023,2023,12,D02,C04,194559.79
Dec-2023,2023,12,D02,C05,179821.46
Dec-2023,2023,12,D02,C06,180584.38
Dec-2023,2023,12,D02,C07,554927.15
Dec-2023,2023,12,D02,C08,345457.36
Dec-2023,2023,12,D02,C09,231357.87
Dec-2023,2023,12,D02,C10,232663.67
Dec-2023,2023,12,D03,C01,767178.5
Dec-2023,2023,12,D03,C02,159375.53
Dec-2023,2023,12,D03,C03,546579.81
Dec-2023,2023,12,D03,C04,268952.77
Dec-2023,2023,12,D03,C05,312281.8
Dec-2023,2023,12,D03,C06,471239.99
Dec-2023,2023,12,D03,C07,482774.91
Dec-2023,2023,12,D03,C08,340375.23
Dec-2023,2023,12,D03,C09,295946.86
Dec-2023,2023,12,D03,C10,114435.55
Dec-2023,2023,12,D04,C01,764205.95
Dec-2023,2023,12,D04,C02,174363.15
Dec-2023,2023,12,D04,C03,389885.6
Dec-2023,2023,12,D04,C04,550311.71
Dec-2023,2023,12,D04,C05,558400.27
Dec-2023,2023,12,D04,C06,482455.92
Dec-2023,2023,12,D04,C07,555183.5
Dec-2023,2023,12,D04,C08,139175.63
Dec-2023,2023,12,D04,C09,332903.79
Dec-2023,2023,12,D04,C10,304593.65
Dec-2023,2023,12,D05,C01,429206.38
Dec-2023,2023,12,D05,C02,331170.45
Dec-2023,2023,12,D05,C03,368728.08
Dec-2023,2023,12,D05,C04,531201.75
Dec-2023,2023,12,D05,C05,216990.73
Dec-2023,2023,12,D05,C06,411998.26
Dec-2023,2023,12,D05,C07,560080.64
Dec-2023,2023,12,D05,C08,343192.85
Dec-2023,2023,12,D05,C09,277550.89
Dec-2023,2023,12,D05,C10,181284.7
Dec-2023,2023,12,D06,C01,1014013.39
Dec-2023,2023,12,D06,C02,466389.15
Dec-2023,2023,12,D06,C03,993254.27
Dec-2023,2023,12,D06,C04,524201.61
Dec-2023,2023,12,D06,C05,380785.69
Dec-2023,2023,12,D06,C06,537265.26
Dec-2023,2023,12,D06,C07,406059.83
Dec-2023,2023,12,D06,C08,186659.72
Dec-2023,2023,12,D06,C09,75703.98
Dec-2023,2023,12,D06,C10,249134.55
Dec-2023,2023,12,D07,C01,613187.33
Dec-2023,2023,12,D07,C02,223061.58
Dec-2023,2023,12,D07,C03,916828.88
Dec-2023,2023,12,D07,C04,264311.86
Dec-2023,2023,12,D07,C05,227691.37
Dec-2023,2023,12,D07,C06,354122.21
Dec-2023,2023,12,D07,C07,442237.72
Dec-2023,2023,12,D07,C08,479461.14
Dec-2023,2023,12,D07,C09,87506.63
Dec-2023,2023,12,D07,C10,568666.39
Dec-2023,2023,12,D08,C01,877848.89
Dec-2023,2023,12,D08,C02,187979.67
Dec-2023,2023,12,D08,C03,348810.26
Dec-2023,2023,12,D08,C04,485867.87
Dec-2023,2023,12,D08,C05,433412.1
Dec-2023,2023,12,D08,C06,444110.46
Dec-2023,2023,12,D08,C07,877176.54
Dec-2023,2023,12,D08,C08,127763.57
Dec-2023,2023,12,D08,C09,201782.46
Dec-2023,2023,12,D08,C10,147964.76
Jan-2024,2024,1,D01,C01,556207.52
Jan-2024,2024,1,D01,C02,508058.01
Jan-2024,2024,1,D01,C03,783548.15
Jan-2024,2024,1,D01,C04,351322.76
Jan-2024,2024,1,D01,C05,154259.5
Jan-2024,2024,1,D01,C06,154248.76
Jan-2024,2024,1,D01,C07,354941.18
Jan-2024,2024,1,D01,C08,470421.62
Jan-2024,2024,1,D01,C09,276013.67
Jan-2024,2024,1,D01,C10,400033.91
Jan-2024,2024,1,D02,C01,331091.74
Jan-2024,2024,1,D02,C02,516603.87
Jan-2024,2024,1,D02,C03,847433.52
Jan-2024,2024,1,D02,C04,179333.37
Jan-2024,2024,1,D02,C05,165748.48
Jan-2024,2024,1,D02,C06,166451.69
Jan-2024,2024,1,D02,C07,511498.07
Jan-2024,2024,1,D02,C08,318421.56
Jan-2024,2024,1,D02,C09,213251.6
Jan-2024,2024,1,D02,C10,214455.21
Jan-2024,2024,1,D03,C01,707138.44
Jan-2024,2024,1,D03,C02,146902.67
Jan-2024,2024,1,D03,C03,503804.0
Jan-2024,2024,1,D03,C04,247904.29
Jan-2024,2024,1,D03,C05,287842.36
Jan-2024,2024,1,D03,C06,434360.34
Jan-2024,2024,1,D03,C07,444992.53
Jan-2024,2024,1,D03,C08,313737.17
Jan-2024,2024,1,D03,C09,272785.81
Jan-2024,2024,1,D03,C10,105479.72
Jan-2024,2024,1,D04,C01,704398.53
Jan-2024,2024,1,D04,C02,160717.34
Jan-2024,2024,1,D04,C03,359372.81
Jan-2024,2024,1,D04,C04,507243.84
Jan-2024,2024,1,D04,C05,514699.38
Jan-2024,2024,1,D04,C06,444698.5
Jan-2024,2024,1,D04,C07,511734.36
Jan-2024,2024,1,D04,C08,128283.63
Jan-2024,2024,1,D04,C09,306850.45
Jan-2024,2024,1,D04,C10,280755.89
Jan-2024,2024,1,D05,C01,395616.32
Jan-2024,2024,1,D05,C02,305252.76
Jan-2024,2024,1,D05,C03,339871.1
Jan-2024,2024,1,D05,C04,489629.44
Jan-2024,2024,1,D05,C05,200008.85
Jan-2024,2024,1,D05,C06,379754.92
Jan-2024,2024,1,D05,C07,516248.24
Jan-2024,2024,1,D05,C08,316334.28
Jan-2024,2024,1,D05,C09,255829.51
Jan-2024,2024,1,D05,C10,167097.2
Jan-2024,2024,1,D06,C01,934655.82
Jan-2024,2024,1,D06,C02,429889.13
Jan-2024,2024,1,D06,C03,915521.33
Jan-2024,2024,1,D06,C04,483177.14
Jan-2024,2024,1,D06,C05,350985.07
Jan-2024,2024,1,D06,C06,495218.41
Jan-2024,2024,1,D06,C07,374281.23
Jan-2024,2024,1,D06,C08,172051.57
Jan-2024,2024,1,D06,C09,69779.32
Jan-2024,2024,1,D06,C10,229637.06
Jan-2024,2024,1,D07,C01,565198.76
Jan-2024,2024,1,D07,C02,205604.59
Jan-2024,2024,1,D07,C03,845077.06
Jan-2024,2024,1,D07,C04,243626.58
Jan-2024,2024,1,D07,C05,209872.04
Jan-2024,2024,1,D07,C06,326408.3
Jan-2024,2024,1,D07,C07,407627.81
Jan-2024,2024,1,D07,C08,441938.1
Jan-2024,2024,1,D07,C09,80658.29
Jan-2024,2024,1,D07,C10,524162.06
Jan-2024,2024,1,D08,C01,809147.67
Jan-2024,2024,1,D08,C02,173268.22
Jan-2024,2024,1,D08,C03,321512.07
Jan-2024,2024,1,D08,C04,447843.43
Jan-2024,2024,1,D08,C05,399492.89
Jan-2024,2024,1,D08,C06,409353.99
Jan-2024,2024,1,D08,C07,808527.94
Jan-2024,2024,1,D08,C08,117764.68
Jan-2024,2024,1,D08,C09,185990.79
Jan-2024,2024,1,D08,C10,136384.91
Feb-2024,2024,2,D01,C01,556207.52
Feb-2024,2024,2,D01,C02,508058.01
Feb-2024,2024,2,D01,C03,783548.15
Feb-2024,2024,2,D01,C04,351322.76
Feb-2024,2024,2,D01,C05,154259.5
Feb-2024,2024,2,D01,C06,154248.76
Feb-2024,2024,2,D01,C07,354941.18
Feb-2024,2024,2,D01,C08,470421.62
Feb-2024,2024,2,D01,C09,276013.67
Feb-2024,2024,2,D01,C10,400033.91
Feb-2024,2024,2,D02,C01,331091.74
Feb-2024,2024,2,D02,C02,516603.87
Feb-2024,2024,2,D02,C03,847433.52
Feb-2024,2024,2,D02,C04,179333.37
Feb-2024,2024,2,D02,C05,165748.48
Feb-2024,2024,2,D02,C06,166451.69
Feb-2024,2024,2,D02,C07,511498.07
Feb-2024,2024,2,D02,C08,318421.56
Feb-2024,2024,2,D02,C09,213251.6
Feb-2024,2024,2,D02,C10,214455.21
Feb-2024,2024,2,D03,C01,707138.44
Feb-2024,2024,2,D03,C02,146902.67
Feb-2024,2024,2,D03,C03,503804.0
Feb-2024,2024,2,D03,C04,247904.29
Feb-2024,2024,2,D03,C05,287842.36
Feb-2024,2024,2,D03,C06,434360.34
Feb-2024,2024,2,D03,C07,444992.53
Feb-2024,2024,2,D03,C08,313737.17
Feb-2024,2024,2,D03,C09,272785.81
Feb-2024,2024,2,D03,C10,105479.72
Feb-2024,2024,2,D04,C01,704398.53
Feb-2024,2024,2,D04,C02,160717.34
Feb-2024,2024,2,D04,C03,359372.81
Feb-2024,2024,2,D04,C04,507243.84
Feb-2024,2024,2,D04,C05,514699.38
Feb-2024,2024,2,D04,C06,444698.5
Feb-2024,2024,2,D04,C07,511734.36
Feb-2024,2024,2,D04,C08,128283.63
Feb-2024,2024,2,D04,C09,306850.45
Feb-2024,2024,2,D04,C10,280755.89
Feb-2024,2024,2,D05,C01,395616.32
Feb-2024,2024,2,D05,C02,305252.76
Feb-2024,2024,2,D05,C03,339871.1
Feb-2024,2024,2,D05,C04,489629.44
Feb-2024,2024,2,D05,C05,200008.85
Feb-2024,2024,2,D05,C06,379754.92
Feb-2024,2024,2,D05,C07,516248.24
Feb-2024,2024,2,D05,C08,316334.28
Feb-2024,2024,2,D05,C09,255829.51
Feb-2024,2024,2,D05,C10,167097.2
Feb-2024,2024,2,D06,C01,934655.82
Feb-2024,2024,2,D06,C02,429889.13
Feb-2024,2024,2,D06,C03,915521.33
Feb-2024,2024,2,D06,C04,483177.14
Feb-2024,2024,2,D06,C05,350985.07
Feb-2024,2024,2,D06,C06,495218.41
Feb-2024,2024,2,D06,C07,374281.23
Feb-2024,2024,2,D06,C08,172051.57
Feb-2024,2024,2,D06,C09,69779.32
Feb-2024,2024,2,D06,C10,229637.06
Feb-2024,2024,2,D07,C01,565198.76
Feb-2024,2024,2,D07,C02,205604.59
Feb-2024,2024,2,D07,C03,845077.06
Feb-2024,2024,2,D07,C04,243626.58
Feb-2024,2024,2,D07,C05,209872.04
Feb-2024,2024,2,D07,C06,326408.3
Feb-2024,2024,2,D07,C07,407627.81
Feb-2024,2024,2,D07,C08,441938.1
Feb-2024,2024,2,D07,C09,80658.29
Feb-2024,2024,2,D07,C10,524162.06
Feb-2024,2024,2,D08,C01,809147.67
Feb-2024,2024,2,D08,C02,173268.22
Feb-2024,2024,2,D08,C03,321512.07
Feb-2024,2024,2,D08,C04,447843.43
Feb-2024,2024,2,D08,C05,399492.89
Feb-2024,2024,2,D08,C06,409353.99
Feb-2024,2024,2,D08,C07,808527.94
Feb-2024,2024,2,D08,C08,117764.68
Feb-2024,2024,2,D08,C09,185990.79
Feb-2024,2024,2,D08,C10,136384.91
Mar-2024,2024,3,D01,C01,639638.64
Mar-2024,2024,3,D01,C02,584266.71
Mar-2024,2024,3,D01,C03,901080.37
Mar-2024,2024,3,D01,C04,404021.17
Mar-2024,2024,3,D01,C05,177398.42
Mar-2024,2024,3,D01,C06,177386.07
Mar-2024,2024,3,D01,C07,408182.35
Mar-2024,2024,3,D01,C08,540984.86
Mar-2024,2024,3,D01,C09,317415.72
Mar-2024,2024,3,D01,C10,460039.0
Mar-2024,2024,3,D02,C01,380755.5
Mar-2024,2024,3,D02,C02,594094.45
Mar-2024,2024,3,D02,C03,974548.55
Mar-2024,2024,3,D02,C04,206233.38
Mar-2024,2024,3,D02,C05,190610.75
Mar-2024,2024,3,D02,C06,191419.44
Mar-2024,2024,3,D02,C07,588222.78
Mar-2024,2024,3,D02,C08,366184.8
Mar-2024,2024,3,D02,C09,245239.34
Mar-2024,2024,3,D02,C10,246623.5
Mar-2024,2024,3,D03,C01,813209.21
Mar-2024,2024,3,D03,C02,168938.07
Mar-2024,2024,3,D03,C03,579374.6
Mar-2024,2024,3,D03,C04,285089.94
Mar-2024,2024,3,D03,C05,331018.71
Mar-2024,2024,3,D03,C06,499514.39
Mar-2024,2024,3,D03,C07,511741.4
Mar-2024,2024,3,D03,C08,360797.75
Mar-2024,2024,3,D03,C09,313703.68
Mar-2024,2024,3,D03,C10,121301.68
Mar-2024,2024,3,D04,C01,810058.3
Mar-2024,2024,3,D04,C02,184824.94
Mar-2024,2024,3,D04,C03,413278.74
Mar-2024,2024,3,D04,C04,583330.42
Mar-2024,2024,3,D04,C05,591904.29
Mar-2024,2024,3,D04,C06,511403.27
Mar-2024,2024,3,D04,C07,588494.51
Mar-2024,2024,3,D04,C08,147526.17
Mar-2024,2024,3,D04,C09,352878.02
Mar-2024,2024,3,D04,C10,322869.27
Mar-2024,2024,3,D05,C01,454958.76
Mar-2024,2024,3,D05,C02,351040.67
Mar-2024,2024,3,D05,C03,390851.76
Mar-2024,2024,3,D05,C04,563073.86
Mar-2024,2024,3,D05,C05,230010.17
Mar-2024,2024,3,D05,C06,436718.16
Mar-2024,2024,3,D05,C07,593685.48
Mar-2024,2024,3,D05,C08,363784.43
Mar-2024,2024,3,D05,C09,294203.94
Mar-2024,2024,3,D05,C10,192161.78
Mar-2024,2024,3,D06,C01,1074854.2
Mar-2024,2024,3,D06,C02,494372.5
Mar-2024,2024,3,D06,C03,1052849.53
Mar-2024,2024,3,D06,C04,555653.71
Mar-2024,2024,3,D06,C05,403632.83
Mar-2024,2024,3,D06,C06,569501.17
Mar-2024,2024,3,D06,C07,430423.42
Mar-2024,2024,3,D06,C08,197859.31
Mar-2024,2024,3,D06,C09,80246.22
Mar-2024,2024,3,D06,C10,264082.62
Mar-2024,2024,3,D07,C01,649978.57
Mar-2024,2024,3,D07,C02,236445.28
Mar-2024,2024,3,D07,C03,971838.61
Mar-2024,2024,3,D07,C04,280170.57
Mar-2024,2024,3,D07,C05,241352.85
Mar-2024,2024,3,D07,C06,375369.54
Mar-2024,2024,3,D07,C07,468771.98
Mar-2024,2024,3,D07,C08,508228.81
Mar-2024,2024,3,D07,C09,92757.03
Mar-2024,2024,3,D07,C10,602786.37
Mar-2024,2024,3,D08,C01,930519.82
Mar-2024,2024,3,D08,C02,199258.45
Mar-2024,2024,3,D08,C03,369738.88
Mar-2024,2024,3,D08,C04,515019.94
Mar-2024,2024,3,D08,C05,459416.82
Mar-2024,2024,3,D08,C06,470757.09
Mar-2024,2024,3,D08,C07,929807.13
Mar-2024,2024,3,D08,C08,135429.38
Mar-2024,2024,3,D08,C09,213889.4
Mar-2024,2024,3,D08,C10,156842.64
Apr-2024,2024,4,D01,C01,556207.52
Apr-2024,2024,4,D01,C02,508058.01
Apr-2024,2024,4,D01,C03,783548.15
Apr-2024,2024,4,D01,C04,351322.76
Apr-2024,2024,4,D01,C05,154259.5
Apr-2024,2024,4,D01,C06,154248.76
Apr-2024,2024,4,D01,C07,354941.18
Apr-2024,2024,4,D01,C08,470421.62
Apr-2024,2024,4,D01,C09,276013.67
Apr-2024,2024,4,D01,C10,400033.91
Apr-2024,2024,4,D02,C01,331091.74
Apr-2024,2024,4,D02,C02,516603.87
Apr-2024,2024,4,D02,C03,847433.52
Apr-2024,2024,4,D02,C04,179333.37
Apr-2024,2024,4,D02,C05,165748.48
Apr-2024,2024,4,D02,C06,166451.69
Apr-2024,2024,4,D02,C07,511498.07
Apr-2024,2024,4,D02,C08,318421.56
Apr-2024,2024,4,D02,C09,213251.6
